Plant name,(+)-3-Carene,"(+)-6-Hydroxy-2,6-dimethyl-7-octen-4-one",(+)-Epi-alpha-bisabolol,"(+)-Guaia-6,9-diene",(+)-Longifolene,(+)-Menthone,(+)-Neoisodihydrocarveol,(+)-Neomenthol,(+)-Norpatchoulenol,(+)-alpha-Funebrene,(+)-delta-Cadinene,(-)-7-Epi-alpha-selinene,(-)-Alloaromadendrene,(-)-Carvomenthone,(-)-Dihydrocarveol,(-)-Isolongifolene,(-)-Isopulegol,(-)-alpha-Copaene,(-)-beta-Chamigrene,(-)-beta-Copaene,(-)-beta-Curcumene,(-)-beta-Pinene,(-)-beta-Sesquiphellandrene,(-)-cis-Carveol,(-)-trans-Carveol,"(1R,4R,4aR,6S,8aR)-1,6-dimethyl-4-propan-2-yl-3,4,4a,5,6,7,8,8a-octahydro-2H-naphthalen-1-ol","(1R,5R)-2,6-dimethyl-6-(4-methylpent-3-enyl)bicyclo[3.1.1]hept-2-ene","(1R,7S,10R)-4,10,11,11-tetramethyltricyclo[5.3.1.01,5]undec-4-en-3-one","(1S,2R,5R)-2-methyl-5-propan-2-ylbicyclo[3.1.0]hexan-2-ol","(1S,2R,5S)-2-isopropyl-5-methylcyclohexyl acetate","(1S,2S)-1-ethenyl-1-methyl-4-propan-2-ylidene-2-prop-1-en-2-ylcyclohexane","(1S,2S,3R,4S,6R,7R,8S)-1,2-Dimethyl-8-propan-2-yltetracyclo[4.4.0.02,4.03,7]decane","(1S,5S)-1,8-dimethyl-4-propan-2-ylidenespiro[4.5]dec-8-ene","(1S,6S,7S,10S)-4,10-dimethyl-7-prop-1-en-2-yltricyclo[4.4.0.01,5]decane","(1aR,4R,7R,7bS)-1,1,4,7-Tetramethyl-1a,2,3,4,5,6,7,7b-octahydro-1H-cyclopropa[e]azulene","(1r,3s,5r)-6,6-Dimethyl-2-methylidenebicyclo[3.1.1]heptan-3-ol",(2E)-2-Methyl-6-(4-methylphenyl)-2-hepten-1-ol,"(2R,6R)-2,6,9,9-Tetramethyltricyclo[5.4.0.03,8]undecan-6-ol","(2S,4R)-4-methyl-2-(2-methylprop-1-en-1-yl)tetrahydro-2H-pyran","(2Z,6E)-Farnesol","(5E)-3,3,5-trimethylhepta-1,5-diene",(E)-2-epi-beta-caryophyllene,(E)-Myroxide,(E)-alpha-bergamotene,(E)-alpha-bisabolene,"(E,Z)-farnesol",(R)-4-Isopropylcyclohex-2-enone,"(R,R)-1-isopropyl-4-methyl-3-(prop-1-en-2-yl)-4-vinylcyclohexene","(S,1Z,6Z)-8-Isopropyl-1-methyl-5-methylenecyclodeca-1,6-diene","(S,Z)-2-Methyl-6-(p-tolyl)hept-2-en-1-ol","(Z)-3,7-dimethylocta-3,6-dienal",(Z)-Cinnamyl acetate,(Z)-Methyl cinnamate,(Z)-alpha-Bisabolene,(Z)-lanceol,(Z)-p-Menth-2-en-1-ol,"(Z,E)-alpha-Farnesene","(e,z)-1,4-decadienal","1,1,4,7-Tetramethyldecahydro-1H-cyclopropa[e]azulen-4-ol","1,10-Di-epcubenol","1,2,4-Trimethylbenzene","1,2-Diethylbenzene","1,3,5-Triethylbenzene","1,4-Cineole","1,4-Diethylbenzene","1,4-Dimethyl-7-(1-methylethenyl)-octahydroazulene","1,4-bis (ethynyl) butane","1,6-Germacradien-5-ol","1,7,7-Trimethylbicyclo[2.2.1]heptan-2-ol",1-Butanol,1-Decanol,1-Decen-3-ol,1-Heptanol,1-Hexanol,1-Hexen-3-OL,1-Hydroxydecan-3-one,1-Methyl-4-(prop-1-en-2-yl)benzene,1-Nonen-3-ol,1-Octanol,1-Octen-3-OL,1-Octen-3-yl acetate,1-Pentadecanol,1-Pentanol,1-Tetradecanol,1-Tridecanol,1-Undecanol,"1-[(1R,2R,3S,6R,7S)-2,6-dimethyl-3-tricyclo[5.2.1.02,6]decanyl]ethanone",1-endo-Bourbonanol,10-Undecenal,10-epi-gamma-Eudesmol,11-methyl 2-dodecenal,12-methyl-2-tridecenal,"2,4-Decadienal","2,4-Heptadienal","2,4-Hexadienal","2,5-Dimethylbenzoic acid","2,6-Dimethyl-2,4,6-octatriene","2,6-Dimethyl-5-heptenal",2-(4-Methylphenyl)propan-2-ol,"2-Butene-1,4-diol",2-Carene,"2-Cyclohexen-1-ol, 1-methyl-4-(1-methylethenyl)-, trans-","2-Cyclohexen-1-ol, 1-methyl-4-(1-methylethyl)-, trans-","2-Cyclohexen-1-ol, 2-methyl-5-(1-methylethenyl)-, acetate, cis-","2-Cyclohexen-1-ol, 3-methyl-6-(1-methylethyl)-, (1R,6S)-rel-",2-Decanol,2-Decen-1-ol,"2-Decen-1-ol, (Z)-",2-Decenal,2-Dodecenal,"2-Ethyl-3-methylthiirane 1,1-dioxide",2-Ethylphenol,"2-Furanmethanol, 5-ethenyltetrahydro-alpha,alpha,5-trimethyl-, (2R,5R)-rel-",2-Heptanol,2-Heptanone,2-Heptene,2-Hexadecenal,2-Hexanol,2-Hexanone,2-Hexen-1-OL,2-Hexenal,2-Hexylfuran,2-Isopropyl-5-methylanisole,2-Methoxy-4-vinylphenol,2-Methyl-3-buten-2-OL,2-Methyloctan-1-ol,2-Methylundec-10-enal,2-Methylundecanal,2-Nonanol,2-Nonanone,2-Nonenal,2-Octanol,2-Octenal,2-Octylfuran,2-Pentadecenal,2-Pentanol,2-Phenylethyl propionate,"2-Propenal, 2-methyl-3-phenyl-",2-Tetradecenal,2-Tridecenal,2-Undecanol,2-Undecanone,2-Undecenal,"2-[(1R,2R,3R,6R,7S)-2,6-dimethyl-3-tricyclo[5.2.1.02,6]decanyl]propanal","2-[(1R,2R,3S,6R,7S)-2,6-dimethyl-3-tricyclo[5.2.1.02,6]decanyl]propanal","2-[(2R,5S)-5-ethenyl-5-methyloxolan-2-yl]propan-2-ol",3'-Methylacetophenone,"3,5,5-Trimethylhexanal","3,5-Cycloheptadien-1-one","3,6-Bis(methylene)octahydro-1-benzofuran","3,6-Octadienal, 3,7-dimethyl-","3,7(11)-Eudesmadiene","3,7-Dimethyloct-6-en-1-yn-3-ol","3,7-Dimethyloctan-3-ol",3-(4-Hydroxy-2-methoxyphenyl)-2-propenal,3-Buten-1-ol,3-Buten-2-OL,"3-Cyclohexen-1-ol, 4-methyl-1-(1-methylethyl)-, acetate",3-Decanone,3-Dodecanone,3-Methyl-2-butenal,3-Methyl-2-pentanol,3-Methyl-3-(4-methylpent-3-en-1-yl)oxirane-2-carbaldehyde,3-Methylbutyl 2-methylbutanoate,3-Methylpentanoic acid,3-Octanol,3-Octanone,3-Octenal,3-Octyl acetate,"4,7,7-Trimethylbicyclo[4.1.0]hept-2-ene",4-Allylphenol,4-Heptanol,4-Methyl-1-propan-2-ylbicyclo[3.1.0]hexan-3-ol,4-Methyl-2-pentanol,4-Nonanone,"4-Terpineol, (+/-)-",4-Tridecanol,4-acetoxylcyclohepatone,5-Decanol,"5-Decanone, 2-methyl-",5-Isopropylbicyclo[3.1.0]hexan-2-one,"6,9-Guaiadiene",6-Camphenol,6-Epi-beta-bisabolol,"6-Methyl-2-(4-methylcyclohex-3-en-1-yl)hepta-1,5-dien-4-ol",6-Methyl-5-hepten-2-one,"7-Endo-ethenyl-bicyclo[4,2,0]-oct-1-ene",7-Epi-sesquithujene,7-Methoxycoumarin,"7-Oxabicyclo[4.1.0]heptan-2-one, 1-methyl-4-(1-methylethenyl)-, (1R,4R,6R)-",7-tetracycloundecano,8-acetoxy patchouli alcohol,"8a-Isopropyl-3-methyl-1,2,4,5,8,8a-hexahydroazulene-6-carbaldehyde",9-Decen-1-OL,9-Methyldec-2-enal,Acetaldehyde,Acetic Acid,Acetophenone,Aciphyllene,Acoradiene,Agarospirol,Alpha-Farnesene,Alpha-Longipinene,Alpha-Terpineol,Anethole,Ar-Curcumene,Arachidic Acid,Aromadendrene,Ascaridole,Behenic Acid,Benzaldehyde,Benzyl Alcohol,Benzyl Benzoate,Benzyl acetate,Benzyl tiglate,Beta-Elemene,Beta-Phellandrene,"Bicyclo[3.1.0]hex-2-ene, 2-methyl-5-(1-methylethyl)-",Bicyclogermacrene,Bis(2-ethylhexyl) phthalate,"Borneol, (-)-",Bornyl acetate,Bulnesol,Butyl benzoate,Butyl butyrate,"Cadina-1,4-diene",Cadinane,Calamenene,Calarene,Camphene,Camphene hydrate,"Camphenone, 6-",Camphor,"Carane, 4,5-epoxy-, trans",Carotol,Carvacrol,Carvacrol methyl ether,Carveol,"Carvone, (-)-",Carvyl acetate,Caryolan-8-ol,Caryophyllene,Cedr-8-en-13-ol,Cedrol,Cedrol formate,Cetyl Alcohol,Chrysanthenone,Cinnamaldehyde,Cinnamyl acetate,Cinnamyl alcohol,Citral,Citronellal,Citronellic acid,Citronellyl acetate,Citronellyl butyrate,Citronellyl formate,Cosmene,Coumarin,Cubebol,Cuminaldehyde,Cuparene,Cycloheptene,"Cyclohexene, 3-methyl-6-(1-methylethyl)-",Cyclooctanol,Cycloseychellene,Damascenone,Daucol,Decanal,Decane,Dehydrosabinaketone,Dendrolasin,Dhelwangin,Diethyl disulfide,Dihydro-alpha-santalol,Dihydroaromadendrene,Dihydrocarveol,Dihydrocarvone,Dihydrocarvyl acetate,Docosane,Dodec-4-en-1-al,Dodecanal,E-2-Tetradecen-1-ol,Eicosane,Elemicin,Elemol,Epi-beta-Santalene,Eremophilene,Estragole,Ethanol,Ethyl 3-hydroxyhexanoate,Ethyl Acetate,Ethyl benzoate,Ethyl butyrate,Ethyl hexanoate,Ethyl isobutyrate,Ethyl isovalerate,Ethyl propionate,Eucalyptol,Eudesm-7(11)-en-4-ol,"Eudesma-4(15),7-dien-1-b-ol",Eudesmane,Eugenol,Eugenol acetate,Farnesal,"Farnesene epoxide, E-",Farnesylacetone,Fenchol,Fenchone,Fokienol,Formic Acid,Furfural,Geranic acid,Geraniol,Geranyl acetate,Geranyl benzoate,Geranyl butyrate,Geranyl formate,Geranyl propionate,Geranyl tiglate,Geranylgeraniol,Geranyllinalool,Germacrene B,Germacrene D-4-ol,Germacrene a,Globulol,Glycol Dimethacrylate,Guaiol,Hedycaryol,Heptacosane,Heptadecane,Heptanal,Heptane,Hexadecanal,Hexanal,Hexanediol,"Humulane-1,6-dien-3-ol",Humulene,Humulene epoxide,Humulene epoxide I,Humulene epoxide II,Hydroquinone,Intermedeol,Isoamyl alcohol,Isoborneol,Isobutyl phenylacetate,Isocaryophyllene,Isodecenal,Isoeugenol,Isoeugenyl methyl ether,Isomenthol,Isophytol,Isopiperitenone,Isopropyl Myristate,Isovaleric acid,Jasmone,Kessane,Lauryl Alcohol,Lavandulol,"Lavandulyl acetate, (+/-)-","Limonene, (+)-","Limonene, (-)-","Limonene-1,2-epoxide","Linalool, (+/-)-","Linalool, oxide",Linalyl acetate,Maalialcohol,Menthofuran,Menthone,Menthyl chavicol,Methyl Salicylate,Methyl acetate,Methyl benzoate,Methyl cinnamate,Methyl geranate,Methyleugenol,Methylisoeugenol,Myrcene,Myrcenol,Myristic Acid,Myrtenal,Myrtenol,Myrtenyl acetate,Neomenthyl acetate,Neral,Nerol,Nerolic acid,Neryl acetate,Nonadecane,Nonan-1-ol,Nonanal,Nonane,Nootkatone,O-Xylene,Octadecanal,Octadecane,Octadecylamine,Octanal,Octane,"Octanoic acid, phenylmethyl ester",Oleic Acid,"P-Mentha-2,8-dien-1-ol",Patchouli alcohol,Pentadecanal,Pentadecane,Pentyl acetate,Perillaldehyde,Perillene,Perillyl alcohol,Phenethyl anthranilate,Phenethyl benzoate,Phenethyl butyrate,Phenethyl decanoate,Phenethyl tiglate,"Phenol, 2-methoxy-4-propyl-, acetate",Phenylacetaldehyde,Phenylethyl Alcohol,Phenylmethyl ester,Phytol,Piperitenone,Piperitenone oxide,Piperitone,Pogostol,Pulegol,Pulegone,Retinal,Sabinene,Safrole,Salvial-4(14)-en-1-one,Sandal,Santene,Santolina alcohol,Selin-11-en-4alpha-ol,"Selina-4(15),7(11)-diene",Sesquisabinene,Seychellene,Spathulenol,T-Muurolol,Terpinolene,Terpinyl isobutyrate,Tetradec-13-enal,Tetradecanal,Tetradecane,Tetradecyl acrylate,Thujone,Thujopsene,Thunbergene,Thymol,Thymol acetate,Tiglic aldehyde,Toluene,Torreyol,Tricosane,Tricyclene,Tridec-12-enal,Tridecanal,Undecanal,Undecane,Undecenol,Valencene,Valencene (isomer I),Valeranone,Valerianol,Vanillin,Verbenone,Viridifloral,Viridiflorene,Viridiflorol,Xanthorrhizol,Ylangene,Z-beta-Guaiene,Zingerone,Zingiberene,Zingiberenol,Zizanene,allo-Aromadendrene epoxide,"alpha,3-Dimethylstyrene","alpha,alpha-Dimethyl-4-methylenecyclohexanemethanol",alpha-Alaskene,alpha-Bergamotal,"alpha-Cadinene, (+)-",alpha-Cadinol,alpha-Calacorene,alpha-Campholenal,alpha-Cedrene,alpha-Copaene,alpha-Cubebene,alpha-Eudesmol,alpha-Fenchene,alpha-Fenchol,alpha-Guaiene,alpha-Gurjunene,alpha-Hexylcinnamaldehyde,alpha-Methylcinnamaldehyde,alpha-Muurolene,alpha-Myrcene,alpha-PHELLANDRENE,alpha-PINENE,alpha-Patchoulene,alpha-Santalal,alpha-Santalene,alpha-Selinene,alpha-Sinensal,alpha-Terpinene,alpha-Terpinyl acetate,alpha-trans-Bergamotyl acetate,beta-Bisabolene,beta-Bourbonene,beta-CARYOPHYLLENE OXIDE,"beta-CITRONELLOL, (+/-)-",beta-Copaen-4-alpha-ol,beta-Cubebene,beta-EUDESMOL,beta-Farnesene,"beta-Farnesene, (6Z)-",beta-Farnesol,beta-Fenchyl alcohol,beta-Guaiene,beta-Gurjunene,beta-Humulene,beta-Ionone,beta-Longipinene,"beta-OCIMENE, (3E)-","beta-Ocimene, (3Z)-",beta-Patchoulene,beta-SANTALOL,beta-Santalal,beta-Santalene,beta-Selinene,beta-Sinensal,beta-Terpineol,beta-Thujene,beta-Thujone,beta-Vetivenene,"carota-1,4-dyenaldehyde","carota-1,4-dyenemethoxycarbonyle","cis,cis-Farnesol",cis-2-Methyl-3-methylenehept-5-ene,cis-3-Hexen-1-ol,cis-3-Hexenyl acetate,cis-4-Decen-1-ol,cis-4-Decenal,cis-4-Hexen-1-ol,cis-Calamenen-10-ol,cis-Cinnamaldehyde,cis-Dihydrocarvone,"cis-Muurola-3,5-diene","cis-Muurola-4(14),5-diene",cis-Myrtanol,cis-Nerolidol,cis-Sabinyl acetate,cis-Thujopsadiene,cis-Verbenol,cis-carvone,cis-p-Menth-8-en-2-ol,curcumenyl acetate,delta-Guaiene,epi-Cubenol,epi-α-cedrenol,epi-βsantalol,eudesmol,"gamma-BISABOLENE, (E)-","gamma-Bisabolene, (Z)-",gamma-Cadinene,gamma-Camphorene,gamma-Curcumene,gamma-EUDESMOL,gamma-Muurolene,gamma-Patchoulene,gamma-Terpinene,gamma-Terpineol,iso-Isopulegol,l-Menthol,l-phellandrene,ledenepoxide,limonene acetate,neo-Thujan-3-ol,o-Cymene,p-Anisaldehyde,p-CYMENE,p-Menth-3-en-1-ol,"p-Mentha-1,3,8-triene",sabine hydrate,spirosantalol,tau-Cadinol,"trans,trans-Farnesol","trans-1(7),8-p-Menthadien-2-ol",trans-2-Dodecen-1-ol,trans-2-Tridecen-1-ol,trans-2-Undecen-1-ol,trans-3-Hexen-1-ol,trans-3-Hexenyl acetate,trans-4-Decen-1-al,"trans-Cadina-1,4-diene",trans-Calamenen-10-ol,trans-Calamenene,trans-Nerolidol,trans-Piperitol,trans-Rose oxide,trans-Sabinene hydrate,trans-Sabinol,trans-Sabinyl acetate,trans-Sesquisabinene hydrate,trans-Verbenyl acetate,trans-alpha-Bergamotol,trans-beta-Bergamotene,trans-beta-Santalol,trans-beta-Terpineol,trans-α-Santalol,trans-α-bisabolene oxide,undecone,viridiﬂorol,y-limonene,α-guaiene oxide,α-nerolidol,α-santolina-alcohol,β-guiacol,δ-carene
